Customer ID,Age,Gender,Category,Purchase Amount (USD),Location,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Promo Dependency,CLV Proxy,Previous Purchases Scaled,Frequency Scaled,Promo Dep Scaled,Subscription Scaled,Loyalty Score,Loyal Customer,Satisfaction Tier,Customer Segment
1915,28,Male,Clothing,97,Alaska,Fall,3.4,0,Standard,0,0,40,Credit Card,3,0,11640,7.96,3.33,0,0,7.1,1,0,Platinum Champions
1916,51,Male,Accessories,74,Alabama,Fall,4.7,0,2-Day Shipping,0,0,44,Cash,2,0,6512,8.78,1.67,0,0,6.82,0,1,At-Risk High-Value
1917,26,Male,Clothing,50,Connecticut,Winter,3,0,Next Day Air,0,0,3,Debit Card,1,0,150,0.41,0,0,0,3.47,0,0,Low-Engagement Casuals
1918,38,Male,Clothing,71,Hawaii,Winter,3.4,0,Free Shipping,0,0,35,PayPal,1,0,2485,6.94,0,0,0,5.65,0,0,Low-Engagement Casuals
1919,35,Male,Clothing,33,Idaho,Summer,4.6,0,Standard,0,0,33,Debit Card,4,0,4356,6.53,5,0,0,7.18,1,1,Platinum Champions
1920,34,Male,Accessories,56,Virginia,Summer,3.1,0,Express,0,0,20,PayPal,1,0,1120,3.88,0,0,0,4.63,0,0,Low-Engagement Casuals
1921,51,Male,Clothing,84,Connecticut,Spring,2.8,0,Standard,0,0,40,Cash,5,0,16800,7.96,6.67,0,0,8.21,1,0,Platinum Champions
1922,47,Male,Clothing,36,Michigan,Fall,3.5,0,Store Pickup,0,0,13,Venmo,7,0,3276,2.45,10,0,0,7.48,1,0,Emerging Devotees
1923,18,Male,Accessories,63,Kentucky,Summer,4.6,0,Standard,0,0,9,PayPal,4,0,2268,1.63,5,0,0,5.54,0,1,Low-Engagement Casuals
1924,64,Male,Footwear,36,Nebraska,Summer,4.3,0,Standard,0,0,7,Cash,7,0,1764,1.22,10,0,0,7.07,1,1,Emerging Devotees
1925,30,Male,Outerwear,63,Michigan,Fall,4.8,0,Free Shipping,0,0,42,PayPal,6,0,15876,8.37,8.33,0,0,8.9,1,1,Platinum Champions
1926,59,Male,Footwear,32,Utah,Winter,2.9,0,Express,0,0,44,Credit Card,3,0,4224,8.78,3.33,0,0,7.37,1,0,Platinum Champions
1927,66,Male,Accessories,93,New Mexico,Spring,3,0,Express,0,0,6,PayPal,7,0,3906,1.02,10,0,0,7.01,1,0,Emerging Devotees
1928,40,Male,Clothing,29,Florida,Summer,2.9,0,Standard,0,0,8,Cash,5,0,1160,1.43,6.67,0,0,6.03,0,0,Low-Engagement Casuals
1929,25,Male,Accessories,92,Mississippi,Summer,3.7,0,Standard,0,0,10,PayPal,2,0,1840,1.84,1.67,0,0,4.5,0,0,Low-Engagement Casuals
1930,59,Male,Clothing,33,Hawaii,Fall,4.7,0,Standard,0,0,46,Venmo,6,0,9108,9.18,8.33,0,0,9.17,1,1,Platinum Champions
1931,66,Male,Clothing,52,North Carolina,Spring,3.5,0,Store Pickup,0,0,26,Cash,2,0,2704,5.1,1.67,0,0,5.59,0,0,Low-Engagement Casuals
1932,54,Male,Accessories,42,Illinois,Spring,2.7,0,Store Pickup,0,0,6,Debit Card,5,0,1260,1.02,6.67,0,0,5.9,0,0,Low-Engagement Casuals
1933,42,Male,Clothing,36,Maryland,Spring,5,0,Free Shipping,0,0,47,Credit Card,5,0,8460,9.39,6.67,0,0,8.69,1,1,Platinum Champions
1934,48,Male,Footwear,67,Montana,Summer,4.1,0,Next Day Air,0,0,28,Venmo,7,0,13132,5.51,10,0,0,8.5,1,1,Platinum Champions
1935,34,Male,Outerwear,43,Michigan,Winter,2.7,0,Free Shipping,0,0,23,Bank Transfer,7,0,6923,4.49,10,0,0,8.16,1,0,Platinum Champions
1936,19,Male,Clothing,68,North Carolina,Spring,4.8,0,Free Shipping,0,0,45,Cash,3,0,9180,8.98,3.33,0,0,7.44,1,1,Platinum Champions
1937,70,Male,Accessories,60,Minnesota,Summer,4.3,0,2-Day Shipping,0,0,44,PayPal,5,0,13200,8.78,6.67,0,0,8.48,1,1,Platinum Champions
1938,43,Male,Clothing,53,Delaware,Summer,4.5,0,2-Day Shipping,0,0,11,Bank Transfer,4,0,2332,2.04,5,0,0,5.68,0,1,Low-Engagement Casuals
1939,46,Male,Clothing,23,Kentucky,Spring,3.8,0,Standard,0,0,39,Debit Card,1,0,897,7.76,0,0,0,5.92,0,1,Low-Engagement Casuals
1940,66,Male,Accessories,57,Ohio,Winter,3.7,0,Store Pickup,0,0,20,PayPal,5,0,5700,3.88,6.67,0,0,6.85,0,0,At-Risk High-Value
1941,50,Male,Accessories,89,Alaska,Fall,3.9,0,2-Day Shipping,0,0,48,PayPal,3,0,12816,9.59,3.33,0,0,7.64,1,1,Platinum Champions
1942,55,Male,Footwear,99,Vermont,Winter,3.3,0,Standard,0,0,46,Credit Card,6,0,27324,9.18,8.33,0,0,9.17,1,0,Platinum Champions
1943,63,Male,Clothing,28,Alabama,Fall,3.4,0,Express,0,0,22,PayPal,4,0,2464,4.29,5,0,0,6.43,0,0,Low-Engagement Casuals
1944,32,Male,Clothing,53,Wisconsin,Summer,3.8,0,Next Day Air,0,0,45,Cash,7,0,16695,8.98,10,0,0,9.66,1,1,Platinum Champions
1945,30,Male,Clothing,45,Arkansas,Winter,2.7,0,Free Shipping,0,0,49,Cash,5,0,11025,9.8,6.67,0,0,8.82,1,0,Platinum Champions
1946,35,Male,Clothing,38,Georgia,Winter,2.9,0,2-Day Shipping,0,0,9,Credit Card,5,0,1710,1.63,6.67,0,0,6.1,0,0,Low-Engagement Casuals
1947,59,Male,Clothing,49,Louisiana,Summer,4.5,0,Standard,0,0,41,Credit Card,6,0,12054,8.16,8.33,0,0,8.83,1,1,Platinum Champions
1948,59,Male,Clothing,32,New York,Summer,2.6,0,Store Pickup,0,0,2,PayPal,4,0,256,0.2,5,0,0,5.07,0,0,Low-Engagement Casuals
1949,54,Male,Clothing,37,Connecticut,Winter,3.1,0,Next Day Air,0,0,39,PayPal,1,0,1443,7.76,0,0,0,5.92,0,0,Low-Engagement Casuals
1950,63,Male,Clothing,80,Nebraska,Winter,4.7,0,Store Pickup,0,0,12,PayPal,6,0,5760,2.24,8.33,0,0,6.86,0,1,At-Risk High-Value
1951,43,Male,Accessories,78,Arkansas,Summer,4.6,0,Free Shipping,0,0,26,PayPal,5,0,10140,5.1,6.67,0,0,7.26,1,1,Platinum Champions
1952,33,Male,Accessories,53,Connecticut,Summer,2.7,0,Next Day Air,0,0,32,Bank Transfer,1,0,1696,6.33,0,0,0,5.44,0,0,Low-Engagement Casuals
1953,57,Male,Footwear,82,Maryland,Summer,4.6,0,2-Day Shipping,0,0,50,Cash,1,0,4100,10,0,0,0,6.67,0,1,Low-Engagement Casuals
1954,25,Male,Clothing,33,Colorado,Spring,4.8,0,Standard,0,0,3,PayPal,3,0,297,0.41,3.33,0,0,4.58,0,1,Low-Engagement Casuals
1955,26,Male,Accessories,77,Colorado,Winter,4.2,0,Free Shipping,0,0,3,Venmo,6,0,1386,0.41,8.33,0,0,6.25,0,1,Low-Engagement Casuals
1956,50,Male,Clothing,56,Maine,Winter,4.9,0,Express,0,0,37,Cash,4,0,8288,7.35,5,0,0,7.45,1,1,Platinum Champions
1957,70,Male,Clothing,37,Oklahoma,Winter,4.9,0,Express,0,0,20,Credit Card,3,0,2220,3.88,3.33,0,0,5.74,0,1,Low-Engagement Casuals
1958,68,Male,Accessories,54,South Carolina,Spring,4.5,0,Store Pickup,0,0,26,Cash,1,0,1404,5.1,0,0,0,5.03,0,1,Low-Engagement Casuals
1959,39,Male,Clothing,67,Nevada,Winter,2.7,0,Store Pickup,0,0,47,Cash,6,0,18894,9.39,8.33,0,0,9.24,1,0,Platinum Champions
1960,46,Male,Footwear,90,Colorado,Fall,3.1,0,Store Pickup,0,0,7,Credit Card,5,0,3150,1.22,6.67,0,0,5.96,0,0,Low-Engagement Casuals
1961,57,Male,Clothing,72,Massachusetts,Summer,3.3,0,2-Day Shipping,0,0,40,Credit Card,7,0,20160,7.96,10,0,0,9.32,1,0,Platinum Champions
1962,47,Male,Footwear,59,Nevada,Summer,2.6,0,Free Shipping,0,0,45,Debit Card,6,0,15930,8.98,8.33,0,0,9.1,1,0,Platinum Champions
1963,40,Male,Accessories,45,Iowa,Fall,4.4,0,Standard,0,0,20,PayPal,3,0,2700,3.88,3.33,0,0,5.74,0,1,Low-Engagement Casuals
1964,52,Male,Clothing,30,Michigan,Spring,3.9,0,Standard,0,0,11,Credit Card,2,0,660,2.04,1.67,0,0,4.57,0,1,Low-Engagement Casuals
1965,40,Male,Clothing,51,West Virginia,Summer,4.6,0,Express,0,0,50,Debit Card,4,0,10200,10,5,0,0,8.33,1,1,Platinum Champions
1966,67,Male,Clothing,90,Indiana,Fall,4.9,0,Express,0,0,25,Debit Card,6,0,13500,4.9,8.33,0,0,7.74,1,1,Platinum Champions
1967,67,Male,Outerwear,95,Indiana,Winter,3.7,0,Express,0,0,5,Credit Card,3,0,1425,0.82,3.33,0,0,4.72,0,0,Low-Engagement Casuals
1968,37,Male,Clothing,81,Georgia,Fall,3.7,0,Standard,0,0,4,Venmo,7,0,2268,0.61,10,0,0,6.87,0,0,Low-Engagement Casuals
1969,67,Male,Clothing,70,Minnesota,Spring,4.2,0,Standard,0,0,25,Credit Card,2,0,3500,4.9,1.67,0,0,5.52,0,1,Low-Engagement Casuals
1970,64,Male,Clothing,32,Louisiana,Winter,3.5,0,Next Day Air,0,0,11,Bank Transfer,3,0,1056,2.04,3.33,0,0,5.12,0,0,Low-Engagement Casuals
1971,28,Male,Accessories,94,Maryland,Spring,2.9,0,Next Day Air,0,0,4,Credit Card,1,0,376,0.61,0,0,0,3.54,0,0,Low-Engagement Casuals
1972,54,Male,Accessories,29,Pennsylvania,Spring,3.4,0,Next Day Air,0,0,1,Venmo,4,0,116,0,5,0,0,5,0,0,Low-Engagement Casuals
1973,54,Male,Accessories,31,Louisiana,Summer,3.3,0,Express,0,0,48,PayPal,5,0,7440,9.59,6.67,0,0,8.75,1,0,Platinum Champions
1974,24,Male,Clothing,20,Maryland,Fall,4.5,0,Standard,0,0,9,Venmo,5,0,900,1.63,6.67,0,0,6.1,0,1,Low-Engagement Casuals
1975,27,Male,Accessories,44,Tennessee,Winter,4.6,0,2-Day Shipping,0,0,2,PayPal,3,0,264,0.2,3.33,0,0,4.51,0,1,Low-Engagement Casuals
1976,53,Male,Outerwear,77,Illinois,Fall,2.9,0,Express,0,0,4,Cash,6,0,1848,0.61,8.33,0,0,6.31,0,0,Low-Engagement Casuals
1977,32,Male,Accessories,51,Wyoming,Spring,3.2,0,Next Day Air,0,0,43,PayPal,3,0,6579,8.57,3.33,0,0,7.3,1,0,Platinum Champions
1978,24,Male,Footwear,49,Florida,Summer,2.6,0,Free Shipping,0,0,32,Bank Transfer,7,0,10976,6.33,10,0,0,8.78,1,0,Platinum Champions
1979,45,Male,Accessories,78,Massachusetts,Spring,3.8,0,Store Pickup,0,0,1,Cash,6,0,468,0,8.33,0,0,6.11,0,1,Low-Engagement Casuals
1980,49,Male,Clothing,98,Tennessee,Spring,2.8,0,Store Pickup,0,0,38,Debit Card,3,0,11172,7.55,3.33,0,0,6.96,0,0,At-Risk High-Value
1981,51,Male,Footwear,94,Iowa,Winter,4.4,0,Store Pickup,0,0,25,PayPal,3,0,7050,4.9,3.33,0,0,6.08,0,1,At-Risk High-Value
1982,69,Male,Footwear,91,Michigan,Summer,4.7,0,Express,0,0,42,PayPal,6,0,22932,8.37,8.33,0,0,8.9,1,1,Platinum Champions
1983,41,Male,Accessories,77,Kansas,Summer,2.7,0,2-Day Shipping,0,0,32,PayPal,4,0,9856,6.33,5,0,0,7.11,1,0,Platinum Champions
1984,59,Male,Accessories,97,Georgia,Summer,2.6,0,Next Day Air,0,0,21,Debit Card,6,0,12222,4.08,8.33,0,0,7.47,1,0,Platinum Champions
1985,26,Male,Clothing,58,West Virginia,Summer,3.4,0,2-Day Shipping,0,0,26,PayPal,3,0,4524,5.1,3.33,0,0,6.14,0,0,At-Risk High-Value
1986,23,Male,Accessories,97,Tennessee,Spring,3.9,0,2-Day Shipping,0,0,6,Credit Card,3,0,1746,1.02,3.33,0,0,4.78,0,1,Low-Engagement Casuals
1987,62,Male,Outerwear,48,Arkansas,Summer,3.4,0,2-Day Shipping,0,0,14,Venmo,6,0,4032,2.65,8.33,0,0,6.99,0,0,Low-Engagement Casuals
1988,69,Male,Accessories,23,Vermont,Summer,3.4,0,Express,0,0,4,Cash,6,0,552,0.61,8.33,0,0,6.31,0,0,Low-Engagement Casuals
1989,46,Male,Clothing,79,Virginia,Winter,3.9,0,Free Shipping,0,0,26,Bank Transfer,2,0,4108,5.1,1.67,0,0,5.59,0,1,Low-Engagement Casuals
1990,35,Male,Accessories,42,Maryland,Spring,4,0,Express,0,0,39,PayPal,1,0,1638,7.76,0,0,0,5.92,0,1,Low-Engagement Casuals
1991,32,Male,Accessories,95,Connecticut,Spring,3.4,0,2-Day Shipping,0,0,15,PayPal,7,0,9975,2.86,10,0,0,7.62,1,0,Platinum Champions
1992,46,Male,Footwear,29,Missouri,Summer,3.7,0,Next Day Air,0,0,1,Venmo,5,0,145,0,6.67,0,0,5.56,0,0,Low-Engagement Casuals
1993,33,Male,Clothing,98,New Jersey,Winter,4.9,0,2-Day Shipping,0,0,28,Venmo,4,0,10976,5.51,5,0,0,6.84,0,1,At-Risk High-Value
1994,32,Male,Clothing,96,Arkansas,Spring,5,0,Express,0,0,17,Cash,2,0,3264,3.27,1.67,0,0,4.98,0,1,Low-Engagement Casuals
1995,33,Male,Accessories,66,Nevada,Fall,2.9,0,Next Day Air,0,0,24,Credit Card,2,0,3168,4.69,1.67,0,0,5.45,0,0,Low-Engagement Casuals
1996,67,Male,Footwear,80,Missouri,Spring,3,0,Standard,0,0,29,Debit Card,6,0,13920,5.71,8.33,0,0,8.01,1,0,Platinum Champions
1997,67,Male,Footwear,27,South Dakota,Summer,3.3,0,Next Day Air,0,0,18,Cash,5,0,2430,3.47,6.67,0,0,6.71,0,0,Low-Engagement Casuals
1998,42,Male,Accessories,25,Connecticut,Fall,4.7,0,Express,0,0,10,Debit Card,1,0,250,1.84,0,0,0,3.95,0,1,Low-Engagement Casuals
1999,20,Male,Clothing,45,Vermont,Fall,3.4,0,2-Day Shipping,0,0,19,Cash,6,0,5130,3.67,8.33,0,0,7.33,1,0,Platinum Champions
2000,39,Male,Clothing,89,Tennessee,Winter,4.6,0,2-Day Shipping,0,0,26,Debit Card,4,0,9256,5.1,5,0,0,6.7,0,1,At-Risk High-Value
2001,26,Male,Accessories,27,California,Winter,3.6,0,2-Day Shipping,0,0,25,Cash,1,0,675,4.9,0,0,0,4.97,0,0,Low-Engagement Casuals
2002,51,Male,Accessories,90,Wyoming,Winter,2.6,0,Free Shipping,0,0,2,Debit Card,3,0,540,0.2,3.33,0,0,4.51,0,0,Low-Engagement Casuals
2003,31,Male,Clothing,65,New York,Summer,2.7,0,Express,0,0,19,PayPal,5,0,6175,3.67,6.67,0,0,6.78,0,0,At-Risk High-Value
2004,68,Male,Footwear,72,Maine,Spring,3.1,0,Express,0,0,32,Cash,6,0,13824,6.33,8.33,0,0,8.22,1,0,Platinum Champions
2005,44,Male,Footwear,70,Georgia,Fall,3.2,0,2-Day Shipping,0,0,13,Cash,1,0,910,2.45,0,0,0,4.15,0,0,Low-Engagement Casuals
2006,18,Male,Footwear,82,Tennessee,Winter,3.4,0,Store Pickup,0,0,30,PayPal,3,0,7380,5.92,3.33,0,0,6.42,0,0,At-Risk High-Value
2007,58,Male,Accessories,97,New Mexico,Fall,4.4,0,Express,0,0,2,Credit Card,7,0,1358,0.2,10,0,0,6.73,0,1,Low-Engagement Casuals
2008,26,Male,Clothing,25,Virginia,Summer,3.2,0,2-Day Shipping,0,0,8,PayPal,6,0,1200,1.43,8.33,0,0,6.59,0,0,Low-Engagement Casuals
2009,57,Male,Clothing,48,Florida,Spring,2.5,0,Free Shipping,0,0,27,PayPal,5,0,6480,5.31,6.67,0,0,7.33,1,0,Platinum Champions
2010,37,Male,Footwear,99,Alabama,Summer,3.8,0,Next Day Air,0,0,26,Venmo,1,0,2574,5.1,0,0,0,5.03,0,1,Low-Engagement Casuals
2011,24,Male,Clothing,21,Texas,Summer,4.4,0,2-Day Shipping,0,0,3,Debit Card,1,0,63,0.41,0,0,0,3.47,0,1,Low-Engagement Casuals
2012,57,Male,Footwear,94,West Virginia,Spring,3.7,0,Express,0,0,4,Bank Transfer,4,0,1504,0.61,5,0,0,5.2,0,0,Low-Engagement Casuals
2013,48,Male,Clothing,53,Nevada,Fall,3.2,0,Store Pickup,0,0,5,Cash,3,0,795,0.82,3.33,0,0,4.72,0,0,Low-Engagement Casuals
2014,39,Male,Accessories,70,Virginia,Winter,4.9,0,Standard,0,0,25,Debit Card,6,0,10500,4.9,8.33,0,0,7.74,1,1,Platinum Champions
2015,51,Male,Clothing,26,Wisconsin,Summer,3.9,0,Standard,0,0,47,PayPal,1,0,1222,9.39,0,0,0,6.46,0,1,Low-Engagement Casuals
2016,57,Male,Accessories,82,Virginia,Summer,4.5,0,Next Day Air,0,0,8,Credit Card,3,0,1968,1.43,3.33,0,0,4.92,0,1,Low-Engagement Casuals
2017,53,Male,Footwear,47,Maine,Winter,3.4,0,Standard,0,0,20,Debit Card,3,0,2820,3.88,3.33,0,0,5.74,0,0,Low-Engagement Casuals
2018,70,Male,Clothing,32,Massachusetts,Winter,4.1,0,Next Day Air,0,0,42,Bank Transfer,5,0,6720,8.37,6.67,0,0,8.35,1,1,Platinum Champions
2019,60,Male,Accessories,97,Arkansas,Fall,4.5,0,Store Pickup,0,0,20,Bank Transfer,2,0,3880,3.88,1.67,0,0,5.18,0,1,Low-Engagement Casuals
2020,31,Male,Clothing,68,Idaho,Winter,4.7,0,Store Pickup,0,0,23,Cash,3,0,4692,4.49,3.33,0,0,5.94,0,1,At-Risk High-Value
2021,41,Male,Clothing,23,Pennsylvania,Winter,4.8,0,Next Day Air,0,0,26,Cash,6,0,3588,5.1,8.33,0,0,7.81,1,1,Emerging Devotees
2022,62,Male,Accessories,33,Maine,Winter,4.4,0,Standard,0,0,48,Venmo,6,0,9504,9.59,8.33,0,0,9.31,1,1,Platinum Champions
2023,59,Male,Accessories,38,Alabama,Winter,4,0,Store Pickup,0,0,16,Cash,1,0,608,3.06,0,0,0,4.35,0,1,Low-Engagement Casuals
2024,46,Male,Clothing,68,Idaho,Winter,4.1,0,Store Pickup,0,0,28,Cash,1,0,1904,5.51,0,0,0,5.17,0,1,Low-Engagement Casuals
2025,62,Male,Clothing,23,Arkansas,Fall,3.7,0,Express,0,0,39,PayPal,2,0,1794,7.76,1.67,0,0,6.48,0,0,Low-Engagement Casuals
2026,42,Male,Clothing,29,Delaware,Summer,3,0,Express,0,0,43,Debit Card,3,0,3741,8.57,3.33,0,0,7.3,1,0,Emerging Devotees
2027,37,Male,Accessories,35,Maine,Winter,3.6,0,Express,0,0,45,Bank Transfer,5,0,7875,8.98,6.67,0,0,8.55,1,0,Platinum Champions
2028,50,Male,Footwear,73,Nebraska,Fall,4.8,0,Standard,0,0,50,Credit Card,5,0,18250,10,6.67,0,0,8.89,1,1,Platinum Champions
2029,29,Male,Footwear,84,Ohio,Fall,3.7,0,2-Day Shipping,0,0,10,Venmo,1,0,840,1.84,0,0,0,3.95,0,0,Low-Engagement Casuals
2030,25,Male,Accessories,23,Montana,Spring,4.6,0,Next Day Air,0,0,40,PayPal,6,0,5520,7.96,8.33,0,0,8.76,1,1,Platinum Champions
2031,66,Male,Accessories,67,New Mexico,Summer,2.8,0,Standard,0,0,38,Credit Card,4,0,10184,7.55,5,0,0,7.52,1,0,Platinum Champions
2032,21,Male,Clothing,51,North Carolina,Spring,4,0,Standard,0,0,2,Credit Card,4,0,408,0.2,5,0,0,5.07,0,1,Low-Engagement Casuals
2033,46,Male,Clothing,36,South Carolina,Winter,4.2,0,Next Day Air,0,0,13,Cash,7,0,3276,2.45,10,0,0,7.48,1,1,Emerging Devotees
2034,57,Male,Clothing,55,Illinois,Summer,3.6,0,Express,0,0,33,Venmo,7,0,12705,6.53,10,0,0,8.84,1,0,Platinum Champions
2035,61,Male,Clothing,30,Alabama,Spring,2.9,0,Store Pickup,0,0,27,PayPal,4,0,3240,5.31,5,0,0,6.77,0,0,Low-Engagement Casuals
2036,53,Male,Clothing,70,Oklahoma,Summer,4.1,0,Express,0,0,43,Bank Transfer,2,0,6020,8.57,1.67,0,0,6.75,0,1,At-Risk High-Value
2037,37,Male,Clothing,63,Minnesota,Winter,3.1,0,Next Day Air,0,0,46,Cash,2,0,5796,9.18,1.67,0,0,6.95,0,0,At-Risk High-Value
2038,39,Male,Accessories,87,Illinois,Summer,4.3,0,Express,0,0,7,Venmo,1,0,609,1.22,0,0,0,3.74,0,1,Low-Engagement Casuals
2039,53,Male,Clothing,70,Arkansas,Spring,4.4,0,Next Day Air,0,0,35,Credit Card,3,0,7350,6.94,3.33,0,0,6.76,0,1,At-Risk High-Value
2040,35,Male,Clothing,51,Minnesota,Spring,3.1,0,Next Day Air,0,0,31,Debit Card,1,0,1581,6.12,0,0,0,5.37,0,0,Low-Engagement Casuals
2041,69,Male,Accessories,25,South Carolina,Spring,2.9,0,Free Shipping,0,0,42,Venmo,6,0,6300,8.37,8.33,0,0,8.9,1,0,Platinum Champions
2042,66,Male,Outerwear,32,New York,Winter,3.2,0,Next Day Air,0,0,14,PayPal,1,0,448,2.65,0,0,0,4.22,0,0,Low-Engagement Casuals
2043,19,Male,Footwear,52,Alabama,Spring,4,0,2-Day Shipping,0,0,35,Venmo,4,0,7280,6.94,5,0,0,7.31,1,1,Platinum Champions
2044,47,Male,Accessories,33,New York,Summer,2.7,0,Standard,0,0,49,PayPal,2,0,3234,9.8,1.67,0,0,7.16,1,0,Emerging Devotees
2045,49,Male,Clothing,68,Missouri,Spring,3,0,Free Shipping,0,0,17,PayPal,3,0,3468,3.27,3.33,0,0,5.53,0,0,Low-Engagement Casuals
2046,31,Male,Accessories,20,Georgia,Fall,4.4,0,Express,0,0,26,PayPal,6,0,3120,5.1,8.33,0,0,7.81,1,1,Emerging Devotees
2047,39,Male,Clothing,32,Oklahoma,Winter,2.8,0,Free Shipping,0,0,30,Cash,5,0,4800,5.92,6.67,0,0,7.53,1,0,Platinum Champions
2048,58,Male,Accessories,82,Connecticut,Summer,3.1,0,Store Pickup,0,0,32,Cash,7,0,18368,6.33,10,0,0,8.78,1,0,Platinum Champions
2049,45,Male,Footwear,64,Michigan,Winter,3.9,0,Express,0,0,35,Bank Transfer,6,0,13440,6.94,8.33,0,0,8.42,1,1,Platinum Champions
2050,68,Male,Footwear,24,Rhode Island,Fall,2.7,0,Standard,0,0,15,Venmo,7,0,2520,2.86,10,0,0,7.62,1,0,Emerging Devotees
2051,35,Male,Accessories,96,Mississippi,Summer,3.4,0,Store Pickup,0,0,10,Debit Card,7,0,6720,1.84,10,0,0,7.28,1,0,Platinum Champions
2052,65,Male,Clothing,94,Massachusetts,Spring,3.8,0,Free Shipping,0,0,14,Credit Card,4,0,5264,2.65,5,0,0,5.88,0,1,At-Risk High-Value
2053,45,Male,Accessories,48,New Hampshire,Winter,3.7,0,2-Day Shipping,0,0,30,Bank Transfer,7,0,10080,5.92,10,0,0,8.64,1,0,Platinum Champions
2054,19,Male,Accessories,60,Wyoming,Spring,4.5,0,2-Day Shipping,0,0,16,Credit Card,3,0,2880,3.06,3.33,0,0,5.46,0,1,Low-Engagement Casuals
2055,65,Male,Clothing,56,New Jersey,Spring,2.9,0,Express,0,0,14,PayPal,7,0,5488,2.65,10,0,0,7.55,1,0,Platinum Champions
2056,28,Male,Accessories,33,Texas,Fall,3.4,0,2-Day Shipping,0,0,28,Bank Transfer,2,0,1848,5.51,1.67,0,0,5.73,0,0,Low-Engagement Casuals
2057,55,Male,Accessories,46,Minnesota,Spring,4.4,0,2-Day Shipping,0,0,29,PayPal,4,0,5336,5.71,5,0,0,6.9,0,1,At-Risk High-Value
2058,66,Male,Clothing,37,South Dakota,Spring,4.2,0,Standard,0,0,5,PayPal,5,0,925,0.82,6.67,0,0,5.83,0,1,Low-Engagement Casuals
2059,29,Male,Clothing,98,Washington,Winter,3.3,0,Store Pickup,0,0,17,Bank Transfer,6,0,9996,3.27,8.33,0,0,7.2,1,0,Platinum Champions
2060,56,Male,Clothing,50,California,Spring,3.7,0,Express,0,0,50,PayPal,2,0,5000,10,1.67,0,0,7.22,1,0,Platinum Champions
2061,21,Male,Accessories,63,Wisconsin,Fall,3.2,0,Next Day Air,0,0,23,Bank Transfer,6,0,8694,4.49,8.33,0,0,7.61,1,0,Platinum Champions
2062,32,Male,Clothing,70,Michigan,Summer,2.6,0,Store Pickup,0,0,22,Debit Card,7,0,10780,4.29,10,0,0,8.1,1,0,Platinum Champions
2063,54,Male,Outerwear,63,South Carolina,Fall,2.8,0,Standard,0,0,15,Cash,6,0,5670,2.86,8.33,0,0,7.06,1,0,Platinum Champions
2064,61,Male,Clothing,86,Indiana,Fall,2.9,0,Standard,0,0,32,Cash,4,0,11008,6.33,5,0,0,7.11,1,0,Platinum Champions
2065,31,Male,Footwear,99,Arkansas,Summer,4,0,2-Day Shipping,0,0,5,Bank Transfer,4,0,1980,0.82,5,0,0,5.27,0,1,Low-Engagement Casuals
2066,27,Male,Footwear,40,Oregon,Spring,2.9,0,Free Shipping,0,0,6,Bank Transfer,1,0,240,1.02,0,0,0,3.67,0,0,Low-Engagement Casuals
2067,64,Male,Footwear,92,Illinois,Fall,4.7,0,Store Pickup,0,0,44,Debit Card,3,0,12144,8.78,3.33,0,0,7.37,1,1,Platinum Champions
2068,60,Male,Clothing,21,Maryland,Fall,3.1,0,2-Day Shipping,0,0,23,Cash,3,0,1449,4.49,3.33,0,0,5.94,0,0,Low-Engagement Casuals
2069,70,Male,Accessories,81,Vermont,Summer,3.9,0,Store Pickup,0,0,44,Venmo,4,0,14256,8.78,5,0,0,7.93,1,1,Platinum Champions
2070,36,Male,Clothing,82,Texas,Fall,3.4,0,Free Shipping,0,0,3,Debit Card,6,0,1476,0.41,8.33,0,0,6.25,0,0,Low-Engagement Casuals
2071,56,Male,Accessories,88,Nebraska,Spring,3.1,0,Express,0,0,14,Cash,4,0,4928,2.65,5,0,0,5.88,0,0,At-Risk High-Value
2072,69,Male,Outerwear,100,South Carolina,Fall,4.8,0,Store Pickup,0,0,37,PayPal,6,0,22200,7.35,8.33,0,0,8.56,1,1,Platinum Champions
2073,39,Male,Accessories,66,Massachusetts,Winter,3.9,0,Next Day Air,0,0,22,Bank Transfer,2,0,2904,4.29,1.67,0,0,5.32,0,1,Low-Engagement Casuals
2074,38,Male,Accessories,25,Texas,Winter,3.5,0,Next Day Air,0,0,2,PayPal,5,0,250,0.2,6.67,0,0,5.62,0,0,Low-Engagement Casuals
2075,36,Male,Accessories,53,Florida,Summer,3.1,0,Free Shipping,0,0,44,Debit Card,3,0,6996,8.78,3.33,0,0,7.37,1,0,Platinum Champions
2076,46,Male,Clothing,28,South Carolina,Fall,4.7,0,Express,0,0,49,Debit Card,4,0,5488,9.8,5,0,0,8.27,1,1,Platinum Champions
2077,59,Male,Accessories,23,Florida,Fall,4.6,0,Free Shipping,0,0,22,Debit Card,1,0,506,4.29,0,0,0,4.76,0,1,Low-Engagement Casuals
2078,64,Male,Accessories,34,Nebraska,Fall,3.3,0,Free Shipping,0,0,26,Bank Transfer,7,0,6188,5.1,10,0,0,8.37,1,0,Platinum Champions
